MasterID	Mag	Magerr	RA	Dec	MJD	Blend
3.03502E+12	15.95	0.1	49.527	-34.44338	54392.65927	0
3.03502E+12	15.93	0.1	49.52697	-34.44337	54392.66847	0
3.03502E+12	15.92	0.1	49.52702	-34.44332	54392.67769	0
3.03502E+12	15.88	0.12	49.52704	-34.44334	54353.75321	0
3.03502E+12	15.98	0.1	49.52703	-34.44335	54353.7607	0
3.03502E+12	15.98	0.1	49.52702	-34.44337	54353.76771	0
3.03502E+12	15.97	0.1	49.52706	-34.4434	54353.77474	0
3.03502E+12	15.94	0.08	49.527	-34.44336	54803.56655	0
3.03502E+12	15.92	0.08	49.52705	-34.44335	54803.57726	0
3.03502E+12	15.93	0.08	49.52698	-34.44334	54803.58795	0
3.03502E+12	15.95	0.09	49.52699	-34.44331	54803.59869	0
3.03502E+12	15.97	0.09	49.52705	-34.44339	54510.44322	0
3.03502E+12	15.98	0.09	49.52705	-34.44335	54510.44968	0
3.03502E+12	15.98	0.09	49.52706	-34.44337	54510.45614	0
3.03502E+12	15.98	0.09	49.52713	-34.44336	54510.4626	0
